Source,Target,Weight,Max_Weight,Edge_Count,Avg_Text_Similarity,Avg_Time_Score,Min_Time_Delta_Seconds,Edge_Types,Dominant_RT_Source,Query_Context,Example_Tweet_1,Example_Tweet_2
AzzrielAzaryahu,KasimS3654,0.9990387216160759,0.9994228333778872,3,1.0,0.9980774432321519,1.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzhareAkiba,ChairudinN6548,0.9863309853598313,0.9868923728849476,3,1.0,0.9726619707196628,23.0,retweet,AzzrielAzaryahu,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzhareAkiba,doddy_h4312,0.9861436400090376,0.9868923728849476,3,1.0,0.9722872800180754,23.0,retweet,AzzrielAzaryahu,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzhareAkiba,Herlina_Muachhh,0.9857695973357335,0.9863303368325665,3,1.0,0.9715391946714669,24.0,retweet,AzzrielAzaryahu,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,ChairudinN6548,0.9482738098313505,1.0,3,1.0,0.8965476196627011,0.0,semantic | retweet,doddy_h4312,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,doddy_h4312,0.9477867697400685,1.0,3,1.0,0.8955735394801371,0.0,semantic | retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,Herlina_Muachhh,0.9474318466224477,0.9994228333778872,3,1.0,0.8948636932448956,1.0,semantic | retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzhareAkiba,AzzrielAzaryahu,0.9334488044838185,0.9337824314685264,3,1.0,0.8668976089676369,123.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
ChairudinN6548,KasimS3654,0.9224112780367175,0.9228988809842918,3,1.0,0.8448225560734349,145.0,retweet,AzzrielAzaryahu,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
KasimS3654,doddy_h4312,0.9222485559576287,0.9228988809842918,3,1.0,0.8444971119152576,145.0,retweet,AzzrielAzaryahu,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,RondangKomariah,0.9220858338785402,0.9224107147470259,3,1.0,0.8441716677570802,146.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,SahrulAmzi,0.9219236746557439,0.9224107147470259,3,1.0,0.8438473493114876,146.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
Herlina_Muachhh,KasimS3654,0.9219236746557439,0.9224107147470259,3,1.0,0.8438473493114876,146.0,retweet,AzzrielAzaryahu,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,mehuli_ginting,0.9217611404121606,0.9224107147470259,3,1.0,0.8435222808243212,146.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,NegarakuApa,0.9215986061685775,0.9219231120162763,3,1.0,0.8431972123371549,147.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
AzzrielAzaryahu,UnameOne,0.9215986061685775,0.9219231120162763,3,1.0,0.8431972123371549,147.0,retweet,ChairudinN6548,prabowo,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran
Gulasha31291179,go83996201vinay,0.8645569437452353,0.87599596934392,3,0.7847739855448405,0.9443399019456301,15.0,semantic,,ganjar,"Senyumin ajaÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti | Jakarta yakin, kehangatan keluarga Ganjar Pranowo akan membawa kehangatan pada pemerintahan nasional Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Ba...",ð¤Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis | SAGACIREBON_ No Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Buruh Naik Kelas
lcerda_s,lebleakeur,0.8482145303461802,0.9215271309942644,3,0.7379175623257955,0.958511498366565,9.0,semantic,,ganjar,"ð§ Pemimpin , Ganjar Pranowo Mahfud MD, hadir sebagai pemimpin yang mampu bersikap adil dan bijaksana Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang S... | ð§´ Srimulat dan Ganjar Pranowo, paduan yang menarik, membuktikan bahwa politik bisa menjadi panggung kebahagiaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud...","â´ Pemimpin pilihan generasi Muda Indonesia, pasti Ganjar-Mahfud GanjarMahfud2024 Indramayu IndramayuÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Peremp... | ð§´ Srimulat dan Ganjar Pranowo, paduan yang menarik, membuktikan bahwa politik bisa menjadi panggung kebahagiaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud..."
Govardh92157239,harekrushnabhuy,0.8462556623681591,0.9065041989632143,3,0.7566495935122172,0.9358617312241009,1.0,semantic,,ganjar,Semoga Ganjar Pranowo dan Mahfud MD dapat membawa semangat persatuan dan keakraban keluarga ke d kepemimpinan nasional Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMa... | Mahfud MD dan Ganjar Pranowo adalah sosok yang mengajarkan bahwa kebahagiaan dapat hadir di tengah-tengah politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2...,Melihat Ganjar Pranowo bersama srimulat membuat saya yakin bahwa politik bisa bersahabat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis | Mahfud MD dan Ganjar Pranowo adalah sosok yang mengajarkan bahwa kebahagiaan dapat hadir di tengah-tengah politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2...
Gangadh91779772,Harimoh08514963,0.8375327603452988,0.8918431730038735,3,0.7888252933820089,0.8862402273085886,33.0,semantic,,ganjar,"Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahf... | Ganjar Pranowo, dengan senyumnya, membuktikan bahwa kepemimpinan bisa dijalani dengan kehangatan dan keceriaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024...","Ganjar Pranowo, calon presiden yang tidak hanya berbicara tapi juga bisa menghadirkan senyuman d politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang ... | Calon presiden (Capres) nomor urut 3, Ganjar Pranowo, berkampanye di Karawang, Jawa Barat, pada Jumat ... ucap Ganjar.Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarM..."
Gangadh91779772,KpellyD,0.8348542635342776,0.8440995033780564,3,0.7364060084025065,0.9333025186660486,17.0,semantic,,ganjar,"Ganjar Pranowo Idola RakyatÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 NelayanÂ Sejahtera | Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahf...","Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahf... | Ganjar Pranowo, pemimpin yang tidak hanya cerdas tetapi juga memiliki hati untuk rakyat Jakarta Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis"
GururajgoudarP1,lebleakeur,0.8227827767508563,0.8482599357019915,3,0.750400980313619,0.8951645731880936,27.0,semantic,,ganjar,"ð§ Pemimpin , Ganjar Pranowo Mahfud MD, hadir sebagai pemimpin yang mampu bersikap adil dan bijaksana Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang S... | Terlalu banyak hal positif dari Ganjar Pranowo untuk diabaikan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta","Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani | ð¤¾ââï¸ Sebelum , capres nomor urut 3, Ganjar Pranowo sudah lebih dahulu berkunjung ke Kaltim Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji..."
Lourdes00357345,lebleakeur,0.8159803292657554,0.8953634820542435,3,0.7514469226201376,0.8805137359113729,7.0,semantic,,ganjar,"ð§ Pemimpin , Ganjar Pranowo Mahfud MD, hadir sebagai pemimpin yang mampu bersikap adil dan bijaksana Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang S... | ð¤¾ââï¸ Sebelum , capres nomor urut 3, Ganjar Pranowo sudah lebih dahulu berkunjung ke Kaltim Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji...","Ganjar Pranowo, perjalananmu dari rakyat biasa menjadi pemimpin adalah inspirasi Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN | ð Srimulat dan Ganjar Pranowo, pasangan yang menyenangkan, membawa nuansa positif d dunia politik yang seringkali keras Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganj..."
GururajgoudarP1,Lourdes00357345,0.8149479833072771,0.8736054110242115,3,0.7242626349131266,0.905633331701428,2.0,semantic,,ganjar,"Terlalu banyak hal positif dari Ganjar Pranowo untuk diabaikan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta | Srimulat dan Ganjar Pranowo, kombinasi yang memukau, memberikan energi positif d politik Jakarta Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan Maju","Ganjar Pranowo, perjalananmu dari rakyat biasa menjadi pemimpin adalah inspirasi Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN | Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani"
KpellyD,kyrodave,0.8030942594111221,0.8476647139433761,3,0.6946804920832316,0.9115080267390127,14.0,semantic,,ganjar,Ganjar Pranowo Idola RakyatÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 NelayanÂ Sejahtera | Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo berhasil menciptakan keceriaan di panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta | Ganjar Pranowo, pemimpin yang tidak hanya cerdas tetapi juga memiliki hati untuk rakyat Jakarta Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis"
GururajgoudarP1,Leith_1st,0.7971029440466054,0.844020475320622,3,0.7250297466913859,0.8691761414018249,75.0,semantic,,ganjar,ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB... | Terlalu banyak hal positif dari Ganjar Pranowo untuk diabaikan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,"Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani | â Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganjar..."
Leith_1st,h_mccomiskie,0.7930151841137101,0.8628209678047147,3,0.7286961476008097,0.8573342206266105,39.0,semantic,,ganjar,"ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB... | Sebelumnya, Rieke Diah Pitaloka berharap capres nomor urut 3 Ganjar Pranowo dapat betul-betul menyampaikan bantuan sosial Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganja...","Ganjar Pranowo, dengan keceriaannya, menghadirkan nuansa yang berbeda d politik, membuatnya lebih dekat dengan rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMah... | â Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganjar..."
GururajgoudarP1,kyrenSama,0.788892509090738,0.8211756356648081,3,0.6985206604003906,0.8792643577810852,21.0,semantic,,ganjar,"Saat Ganjar Pranowo bercanda dengan srimulat, suasana langsung ceria Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Lulus Pasti Kerja | Srimulat dan Ganjar Pranowo, paduan yang menarik, membuktikan bahwa politik bisa menjadi panggung kebahagiaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 ...","Terlalu banyak hal positif dari Ganjar Pranowo untuk diabaikan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta | Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani"
KpellyD,Lourdes00357345,0.78577905180853,0.8354780153107204,3,0.6729105512301127,0.8986475523869474,29.0,semantic,,ganjar,"Ganjar Pranowo Idola RakyatÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 NelayanÂ Sejahtera | Pemimpin pilihan generasi Muda Indonesia, pasti Ganjar-Mahfud GanjarMahfud2024 Indramayu IndramayuÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan ...","Ganjar Pranowo, perjalananmu dari rakyat biasa menjadi pemimpin adalah inspirasi Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN | Srimulat dan Ganjar Pranowo, kombinasi yang memukau, memberikan energi positif d politik Jakarta Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan Maju"
Harimoh08514963,lebleakeur,0.7545240739133607,0.7965206083419941,3,0.7071305712064108,0.8019175766203107,155.0,semantic,,ganjar,"ð§ Pemimpin , Ganjar Pranowo Mahfud MD, hadir sebagai pemimpin yang mampu bersikap adil dan bijaksana Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang S... | ð¤¾ââï¸ Sebelum , capres nomor urut 3, Ganjar Pranowo sudah lebih dahulu berkunjung ke Kaltim Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji...","Ganjar Pranowo, calon presiden yang tidak hanya berbicara tapi juga bisa menghadirkan senyuman d politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang ... | Calon presiden (Capres) nomor urut 3, Ganjar Pranowo, berkampanye di Karawang, Jawa Barat, pada Jumat ... ucap Ganjar.Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarM..."
Anuanu55159927,Kang_Bedjos,0.9810586204646141,0.9868923728849476,2,1.0,0.962117240929228,23.0,retweet,kumparan,anies,"Dalam rilis resmi yang ditulis berbahasa Inggris dan Indonesia itu, Utting Research menyoroti lonjakan dukungan pemilih yang mencolok untuk capres 01 Anies Baswedan usai debat p... | Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Dalam rilis resmi yang ditulis berbahasa Inggris dan Indonesia itu, Utting Research menyoroti lonjakan dukungan pemilih yang mencolok untuk capres 01 Anies Baswedan usai debat p... | Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main"
Pribumituan,ZulKifl17902570,0.9604415128099643,0.9686836864743282,2,1.0,0.9208830256199284,56.0,retweet,CNNIndonesia,anies,"Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main | Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024","Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main | Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024"
Anuanu55159927,renzo_basto,0.9153405313524772,0.9388216641000401,2,1.0,0.8306810627049542,113.0,retweet,KompasTV,anies,"Anies CeritaÂ Alasan Gagal Jual Saham Perusahaan Bir di Jakarta: Diblok Terus oleh PDIP | Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Anies CeritaÂ Alasan Gagal Jual Saham Perusahaan Bir di Jakarta: Diblok Terus oleh PDIP | Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main"
D_Kusnandar,planmroni1223,0.9075967012647388,0.95376892759733,2,1.0,0.8151934025294777,84.0,retweet,CNNIndonesia,anies,"Media Asing Soroti Cara Anies Gaet Pemilih Muda Pakai 'Desak Anies' | Saat ini, kalangan K-Pop kompak mendukung calon presiden nomor urut 1, Anies Baswedan. Dukungan yang diberikan pun dinilai organik berkat siaran langsung atau live TikTok Anies ...","Media Asing Soroti Cara Anies Gaet Pemilih Muda Pakai 'Desak Anies' | Saat ini, kalangan K-Pop kompak mendukung calon presiden nomor urut 1, Anies Baswedan. Dukungan yang diberikan pun dinilai organik berkat siaran langsung atau live TikTok Anies ..."
Pribumituan,renzo_basto,0.9028155071004991,0.9292966184995046,2,1.0,0.805631014200998,132.0,retweet,Mdy_Asmara1701,anies,"Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024 | Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024 | Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main"
D_Kusnandar,Rah_kmadi,0.8989391125201314,0.9649096559457313,2,1.0,0.7978782250402627,63.0,retweet,tempodotco,anies,"Tim Hukum Anies Baswedan dan Muhaimin Iskandar Beberkan Kecurangan Pilpres 2024, Singgung Orde Baru #TempoNasional | Pola Kampanye Anies melalui program DESAK ANIES Membuktikan bahwa Visi &amp; Misi nya serta Rekam jejaknya Siap Untuk dibedah Rakyat...","Tim Hukum Anies Baswedan dan Muhaimin Iskandar Beberkan Kecurangan Pilpres 2024, Singgung Orde Baru #TempoNasional | Pola Kampanye Anies melalui program DESAK ANIES Membuktikan bahwa Visi &amp; Misi nya serta Rekam jejaknya Siap Untuk dibedah Rakyat..."
KpellyD,lcerda_s,0.8952345753281601,0.9574017335115449,2,0.8223264813423157,0.9681426693140046,0.0,semantic,,ganjar,"â´ Pemimpin pilihan generasi Muda Indonesia, pasti Ganjar-Mahfud GanjarMahfud2024 Indramayu IndramayuÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Peremp... | ð§´ Srimulat dan Ganjar Pranowo, paduan yang menarik, membuktikan bahwa politik bisa menjadi panggung kebahagiaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud...","Pemimpin pilihan generasi Muda Indonesia, pasti Ganjar-Mahfud GanjarMahfud2024 Indramayu IndramayuÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan ..."
Lbhai1748Khan,luerass,0.8791919957059184,0.8895144067648608,2,0.8427734076976776,0.9156105837141593,43.0,semantic,,ganjar,YudhaImamfÂ Twillight_Loid Â Â Ke Mana AjeÂ Twillight_LoidÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta | GunRomli Â Â ð selama dijateng emang ga ada ?Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,ð¤¾ââï¸ Â DedynurPalakka mohmahfudmd JANGAN SEMANGAT TERUSÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta
Leith_1st,hannahgill88,0.872588826135217,0.8806190158492905,2,0.8004297316074371,0.9447479206629967,13.0,semantic,,ganjar,"ð¤ Keakraban Ganjar Pranowo dengan keluarganya adalah bukti bahwa pemimpin yang mencintai keluarganya juga akan mencintai rakyatnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihB... | Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy... | â Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganjar..."
